,OBJECTID,ZLDWDM,ZLDWMC,TBMJ,TBDLMJ,GDLX,GDPDJB,TBXHMC,ZZSXMC,CZCSXM,Shape_Leng,Shape_Area,类型,候选必,统计,N_DLBM,N_DLMC,Fire_FID,Risk,CA_Per,B_Types,XF_N1,HW_N1,HW_N2,Pop,B_Area0,B_Area,F_Area,E_Area,S1,nS1,S21,S22,S23,nS21,nS22,nS23,nS2,N1,nN1,N2,nN2,N3,nN3,S,N,C,S11_,nS11_,S12_,nS12_,Temp1,Temp2,S21_,nS21_,S22_,nS22_,N1_,nN1_,N2_,nN2_,S_,N_,C_,boundary
49,407076.0,4201020070050000000,高雄社区,1027.68,1027.68,,,,,201,156.333565998,1027.70033474,初始,必选,05,110101,一类物流仓储用地,0.0,753.963,,1.#QNAN,1.0,0.0,1.0,0.0,549.0,1061.15349033,1061.15349033,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,800070.46903,0.175823090814,0.0,0.0,49.999625,0.0732602072495,682.493632999,2.4,7.69230769231,45.7179970238,0.0,49.0,4.1,4.1,7.40740740741,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,3.14539598451,0.0,13969.3677121,"[[38526891.8969, 3386439.088], [38526912.6473, 3386472.5883], [38526920.6022, 3386486.0118], [38526924.2005, 3386485.0593], [38526921.7663, 3386481.3552], [38526921.2723, 3386472.5883], [38526920.9597, 3386454.8695], [38526924.5223, 3386427.1503], [38526909.7719, 3386425.0253], [38526908.4595, 3386424.7443], [38526908.5845, 3386425.9943], [38526894.3969, 3386436.8695], [38526891.8969, 3386439.088]]"
50,407082.0,4201020140040000000,宝岛社区,1286.31,1286.31,,,,,201,175.850274529,1286.33630965,初始,必选,08,080601,医院用地,1.0,1312.333542,1.5,"JA, JB, JH, JS",1.0,1.0,1.0,935.942260742,714.0,4226.84179397,3263.26186949,4226.84179397,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.727603079942,43.1729281533,4282488.00766,0.941117447807,2.0,11.7647058824,41.6662916667,20.34182291,2.04830667591,1.4,0.0,96.1150015363,100.0,50.0,2.1,2.1,0.0,23.8039168856,0.0,1.33839743286,12.9037463334,4029.58917692,1.03494553398,38.542,8.45294603362,4.55959376136,"[[38526549.3933, 3386478.6217], [38526534.0181, 3386463.434], [38526547.9557, 3386449.5902], [38526542.1431, 3386443.7775], [38526525.8929, 3386460.4968], [38526501.7055, 3386486.8722], [38526520.7057, 3386506.4659], [38526549.3933, 3386478.6217]]"
51,407086.0,4201020070050000000,高雄社区,26830.79,26830.79,,,,,201,929.581932374,26831.2652316,初始,必选,07,070102,二类城镇住宅用地,0.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,3100.19073486,10332.0,69061.1461337,69061.1461337,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.11554396366,6.85589626976,85460490.4945,18.7807551495,0.0,0.0,49.999625,10.6820235469,4.68072596737,1.4,0.0,45.7179970238,0.0,51.0,2.1,2.1,0.0,31.5752313049,1.28668891551,4.43327275085,42.7420328215,0.0,0.0,0.308264930378,26.7137705134,0.0115395514917,"[[38526948.8351, 3386367.6497], [38526942.8972, 3386360.7122], [38526912.7095, 3386348.1809], [38526804.5831, 3386331.9313], [38526699.7067, 3386317.8065], [38526684.8315, 3386343.8695], [38526673.7065, 3386359.0259], [38526655.3939, 3386376.9637], [38526655.6335, 3386379.1193], [38526752.7877, 3386374.8173], [38526755.2047, 3386408.6537], [38526762.9391, 3386457.4748], [38526802.3741, 3386470.9676], [38526833.3453, 3386475.429], [38526859.6744, 3386459.0405], [38526891.8969, 3386439.088], [38526894.3969, 3386436.8695], [38526908.5845, 3386425.9943], [38526908.4595, 3386424.7443], [38526909.7719, 3386425.0253], [38526924.5223, 3386427.1503], [38526920.9597, 3386454.8695], [38526921.2723, 3386472.5883], [38526921.7663, 3386481.3552], [38526924.2005, 3386485.0593], [38526920.6022, 3386486.0118], [38526931.0011, 3386501.24], [38526937.4115, 3386509.9187], [38526937.2103, 3386494.5573], [38526938.9601, 3386443.1505], [38526944.6473, 3386403.3688], [38526948.8351, 3386367.6497]]"
52,407088.0,4201020070050000000,高雄社区,4399.63,4399.63,,,,,201,622.297602472,4399.70774213,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,1342.83563232,0.0,0.0,0.0,0.0,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,58.3329583333,0.0,162584.298109,2.4,7.69230769231,45.7179970238,0.0,52.0,4.1,4.1,7.40740740741,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,3.14539598451,0.0,13969.3677121,"[[38527197.9943, 3386510.0887], [38527141.2024, 3386437.5879], [38527131.5566, 3386426.5641], [38527121.4409, 3386415.0035], [38527100.5775, 3386393.9683], [38527106.11, 3386387.6233], [38527100.3361, 3386383.9119], [38527091.9639, 3386379.2835], [38527059.3361, 3386366.8053], [38527035.4609, 3386361.6179], [38527003.2105, 3386354.5869], [38526979.585, 3386350.7119], [38526975.4601, 3386345.993], [38526965.0397, 3386373.4302], [38526968.1345, 3386371.0121], [38526970.5349, 3386370.1127], [38526973.1345, 3386369.9125], [38526976.8027, 3386370.5499], [38527000.4604, 3386375.5871], [38527056.7736, 3386387.4619], [38527056.7736, 3386387.8679], [38527089.2117, 3386400.3369], [38527102.5241, 3386411.1179], [38527121.8372, 3386430.0557], [38527178.4633, 3386502.4624], [38527187.2388, 3386515.6647], [38527195.6784, 3386511.2893], [38527197.9943, 3386510.0887]]"
53,407092.0,4201020080080000000,阳春阁社区,7440.61,7440.61,,,,,201,584.255898972,7440.75342749,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,20.0,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.7647058824,12.5,1.96082352942,6.37487250252,4.4,23.0769230769,45.7179970238,0.0,53.0,4.1,4.1,7.40740740741,627.781640298,100.0,0.0,0.0,0.0,0.0,30.0002079772,0.0,13969.3677121,"[[38527753.0906, 3386504.8765], [38527748.4695, 3386498.7717], [38527745.6009, 3386495.8789], [38527711.4407, 3386461.4032], [38527677.2805, 3386426.9275], [38527653.7803, 3386403.2085], [38527605.7794, 3386346.6771], [38527602.7266, 3386342.765], [38527577.7739, 3386310.7896], [38527558.0251, 3386329.8881], [38527592.8623, 3386372.9214], [38527618.8429, 3386404.2184], [38527647.4193, 3386436.8087], [38527688.8208, 3386481.7899], [38527711.9475, 3386504.1771], [38527729.2325, 3386519.5381], [38527737.3281, 3386527.6001], [38527753.0906, 3386504.8765]]"
54,407100.0,4201020070060000000,新三巷社区,24967.78,24967.78,,,,,201,936.114632426,24968.2428781,初始,必选,07,070102,二类城镇住宅用地,1.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,1497.824646,9739.0,87129.942277,87041.1965546,140.866574191,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0599891891998,3.55950796072,107710105.714,23.6703195926,0.0,0.0,20.8333333333,11.3458522466,1.83620700151,2.4,7.69230769231,45.7179970238,0.0,54.0,4.1,4.1,7.40740740741,627.781640298,100.0,2.14188924378,20.6503649793,149.214223032,0.0383236570661,26.7951310541,12.9208494835,2.07379020151,"[[38527486.4655, 3386350.4901], [38527477.9655, 3386357.1152], [38527470.5903, 3386348.2089], [38527469.0903, 3386349.2712], [38527462.4651, 3386340.7713], [38527476.2152, 3386329.8025], [38527485.2155, 3386340.7713], [38527481.4031, 3386343.9586], [38527486.4655, 3386350.4901], [38527464.903, 3386409.9286], [38527455.5905, 3386403.1159], [38527460.7155, 3386394.8656], [38527467.4655, 3386385.8342], [38527468.9031, 3386386.9593], [38527496.778, 3386349.4901], [38527499.528, 3386345.9899], [38527481.0902, 3386323.7084], [38527500.528, 3386307.3957], [38527457.7147, 3386253.2703], [38527446.5894, 3386261.4268], [38527424.2144, 3386252.6455], [38527400.5895, 3386287.3335], [38527397.2767, 3386291.3025], [38527414.6519, 3386304.2711], [38527408.2768, 3386313.5839], [38527398.9644, 3386307.2401], [38527392.3395, 3386317.9589], [38527388.5895, 3386316.1464], [38527382.3394, 3386328.6779], [38527377.1516, 3386326.1155], [38527375.6517, 3386331.0531], [38527369.0891, 3386348.2719], [38527377.5269, 3386353.2719], [38527364.0894, 3386373.4285], [38527363.6516, 3386375.8347], [38527367.2769, 3386404.0851], [38527361.6519, 3386413.7414], [38527363.1523, 3386439.7416], [38527361.7772, 3386440.4605], [38527365.2147, 3386448.0543], [38527311.7145, 3386469.4301], [38527334.6527, 3386550.4932], [38527353.3404, 3386556.712], [38527464.903, 3386409.9286]]"
55,407101.0,4201020070070000000,模范路社区,10615.74,10615.74,,,,,201,621.629408068,10615.9496142,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,551.148635864,26.0,25.5490263812,25.5490263812,0.0,5.4,20.0,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,16987.628989,0.00373319294995,2.0,11.7647058824,12.5,1.96237903893,6.36981936314,4.4,23.0769230769,45.7179970238,0.0,55.0,4.1,4.1,7.40740740741,627.781640298,100.0,0.0,0.0,0.0,0.0,30.0002079772,0.0,13969.3677121,"[[38527737.3281, 3386527.6001], [38527729.2325, 3386519.5381], [38527711.9475, 3386504.1771], [38527688.8208, 3386481.7899], [38527647.4193, 3386436.8087], [38527618.8429, 3386404.2184], [38527592.8623, 3386372.9214], [38527558.0251, 3386329.8881], [38527549.7057, 3386340.4476], [38527533.8765, 3386360.5368], [38527550.1697, 3386381.4819], [38527564.9915, 3386400.473], [38527608.9277, 3386454.2864], [38527613.2181, 3386459.5842], [38527701.1566, 3386547.8664], [38527706.4695, 3386556.2725], [38527718.6754, 3386562.9526], [38527737.3281, 3386527.6001]]"
56,407104.0,4201020140040000000,宝岛社区,1106.64,1106.64,,,,,201,136.655545412,1106.6569579,初始,必选,05,090101,零售商业用地,1.0,1240.06896,1.35,"JA, JB, JH, JS",1.0,0.0,1.0,0.0,635.0,3738.12080625,3738.12080625,3738.12080625,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,4635527.58056,1.01870124985,7.0,41.1764705882,41.6662916667,7.28734460271,5.71762335093,1.4,0.0,96.1150015363,100.0,56.0,2.1,2.1,0.0,23.8039168856,0.0,0.0,0.0,3959.63907625,1.01697979576,38.542,0.38136742341,101.062643619,"[[38526467.2675, 3386519.8727], [38526440.8301, 3386546.6542], [38526448.2674, 3386554.123], [38526460.5803, 3386566.4669], [38526464.2053, 3386570.0919], [38526466.0805, 3386566.8108], [38526477.6429, 3386550.9983], [38526484.9553, 3386532.4039], [38526478.5179, 3386531.3102], [38526467.2675, 3386519.8727]]"
57,407106.0,4201020070050000000,高雄社区,2102.86,2102.86,,,,,201,523.355168233,2102.89691796,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,850.919677734,0.0,0.0,0.0,0.0,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,58.3329583333,0.0,162584.298109,3.4,15.3846153846,45.7179970238,0.0,57.0,5.1,5.1,11.1111111111,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,5.36523074234,0.0,13969.3677121,"[[38527187.2388, 3386515.6647], [38527178.4633, 3386502.4624], [38527173.9009, 3386510.7126], [38527059.3372, 3386563.2763], [38526960.2733, 3386568.4019], [38526952.2108, 3386560.7457], [38526952.6859, 3386575.9659], [38526960.0175, 3386575.747], [38526997.6579, 3386574.6235], [38527003.646, 3386574.4933], [38527015.9644, 3386574.2255], [38527046.2915, 3386573.5662], [38527056.6012, 3386572.4867], [38527068.8273, 3386567.0751], [38527095.7024, 3386555.1795], [38527101.0727, 3386552.8024], [38527148.6623, 3386531.7381], [38527163.0809, 3386525.8744], [38527163.6082, 3386525.6601], [38527183.7915, 3386517.4518], [38527187.2388, 3386515.6647]]"
58,407107.0,4201020070050000000,高雄社区,5663.03,5663.03,,,,,201,871.265541504,5663.13360253,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,49.999625,0.0,162584.298109,2.4,7.69230769231,45.7179970238,0.0,58.0,4.1,4.1,7.40740740741,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,3.14539598451,0.0,13969.3677121,"[[38526952.6859, 3386575.9659], [38526952.2108, 3386560.7457], [38526951.8355, 3386460.6819], [38526953.3975, 3386425.244], [38526965.0397, 3386373.4302], [38526975.4601, 3386345.993], [38526977.7101, 3386337.1491], [38526986.5223, 3386319.5863], [38527006.8972, 3386279.1483], [38527011.3351, 3386270.3669], [38527047.7723, 3386197.5532], [38527052.5223, 3386188.2409], [38527054.585, 3386185.7721], [38527059.3351, 3386185.2094], [38527038.3972, 3386175.8033], [38527038.0222, 3386184.5221], [38526995.5223, 3386266.7108], [38526973.0851, 3386314.8676], [38526965.085, 3386331.0241], [38526956.9139, 3386349.4406], [38526948.8351, 3386367.6497], [38526944.6473, 3386403.3688], [38526938.9601, 3386443.1505], [38526937.2103, 3386494.5573], [38526937.4115, 3386509.9187], [38526945.3525, 3386520.6663], [38526945.6683, 3386576.1753], [38526952.6859, 3386575.9659]]"
59,407109.0,4201020140040000000,宝岛社区,265.75,265.75,,,,,201,65.2061871591,265.751479781,初始,必选,08,080601,医院用地,1.0,1312.333542,1.5,"JA, JB, JH, JS",1.0,1.0,1.0,447.876953125,373.0,1189.45674037,1189.45674037,0.0,2.4,0.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,1.68532251822,100.0,1560963.97715,0.343036672062,7.0,41.1764705882,37.499625,48.6728154431,0.770442898333,1.4,0.0,96.1150015363,100.0,59.0,2.1,2.1,0.0,23.8039168856,0.0,0.640464042969,6.17483666899,0.0,0.0,38.542,3.85927291812,9.98685524909,"[[38526460.5803, 3386566.4669], [38526448.2674, 3386554.123], [38526437.955, 3386564.6544], [38526440.2051, 3386567.592], [38526453.3303, 3386577.2794], [38526460.5803, 3386566.4669]]"
60,407111.0,4201020070060000000,新三巷社区,27693.22,27693.22,,,,,201,771.85923774,27693.7376918,初始,必选,07,070102,二类城镇住宅用地,1.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,1915.22595215,9738.0,126793.232183,80609.8071908,858.710726183,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0691573659527,4.10350928116,99751510.7533,21.9213426978,0.0,0.0,20.8333333333,10.8437750741,1.92122514447,2.4,7.69230769231,45.7179970238,0.0,60.0,4.1,4.1,7.40740740741,31.5752313049,1.28668891551,2.73877311157,26.4050368214,909.597287735,0.233617773259,3.14539598451,16.5907546783,0.189587275896,"[[38527308.7392, 3386574.9129], [38527310.2393, 3386569.1131], [38527308.5397, 3386549.6127], [38527304.2391, 3386519.8116], [38527297.7387, 3386490.9119], [38527286.0205, 3386451.7647], [38527272.3981, 3386407.6275], [38527267.6378, 3386391.3104], [38527265.0383, 3386377.8103], [38527264.0381, 3386361.1109], [38527265.3377, 3386345.1111], [38527267.338, 3386332.7101], [38527268.7045, 3386328.0331], [38527271.0444, 3386322.8968], [38527265.588, 3386319.2722], [38527225.0735, 3386291.5006], [38527205.8233, 3386311.2518], [38527148.7627, 3386372.3617], [38527129.0865, 3386360.6485], [38527108.0247, 3386385.4274], [38527106.11, 3386387.6233], [38527116.2363, 3386395.3113], [38527125.5366, 3386404.0114], [38527133.8367, 3386413.4119], [38527184.968, 3386477.9231], [38527257.5089, 3386561.0244], [38527262.439, 3386564.5127], [38527267.6389, 3386567.6133], [38527277.5396, 3386572.5127], [38527290.6393, 3386577.413], [38527297.8395, 3386579.4129], [38527302.8394, 3386579.3123], [38527306.4395, 3386577.5125], [38527308.7392, 3386574.9129]]"
61,407116.0,4201020070090000000,香港社区,2308.35,2308.35,,,,,201,529.323738308,2308.39445723,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,58.3329583333,0.0,162584.298109,3.4,15.3846153846,45.7179970238,0.0,61.0,5.1,5.1,11.1111111111,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,5.36523074234,0.0,13969.3677121,"[[38527100.275, 3386563.9635], [38527162.6505, 3386536.6191], [38527166.7759, 3386535.8065], [38527185.2759, 3386525.9626], [38527196.8357, 3386530.1027], [38527187.2388, 3386515.6647], [38527183.7915, 3386517.4518], [38527163.6082, 3386525.6601], [38527163.0809, 3386525.8744], [38527148.6623, 3386531.7381], [38527101.0727, 3386552.8024], [38527095.7024, 3386555.1795], [38527068.8273, 3386567.0751], [38527056.6012, 3386572.4867], [38527046.2915, 3386573.5662], [38527015.9644, 3386574.2255], [38527003.646, 3386574.4933], [38526997.6579, 3386574.6235], [38526960.0175, 3386575.747], [38526952.6859, 3386575.9659], [38526952.961, 3386584.777], [38527019.3991, 3386581.7454], [38527059.3373, 3386581.9014], [38527100.275, 3386563.9635]]"
62,407117.0,4201020070060000000,新三巷社区,3043.55,3043.55,,,,,201,603.912650206,3043.60032836,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8333333333,0.0,162584.298109,3.4,15.3846153846,45.7179970238,0.0,62.0,5.1,5.1,11.1111111111,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,5.36523074234,0.0,13969.3677121,"[[38527308.7392, 3386574.9129], [38527306.4395, 3386577.5125], [38527302.8394, 3386579.3123], [38527297.8395, 3386579.4129], [38527290.6393, 3386577.413], [38527277.5396, 3386572.5127], [38527267.6389, 3386567.6133], [38527262.439, 3386564.5127], [38527257.5089, 3386561.0244], [38527184.968, 3386477.9231], [38527133.8367, 3386413.4119], [38527125.5366, 3386404.0114], [38527116.2363, 3386395.3113], [38527106.11, 3386387.6233], [38527100.5775, 3386393.9683], [38527121.4409, 3386415.0035], [38527131.5566, 3386426.5641], [38527141.2024, 3386437.5879], [38527197.9943, 3386510.0887], [38527228.0511, 3386547.4001], [38527245.4634, 3386564.9056], [38527270.7685, 3386580.7576], [38527297.6041, 3386589.9467], [38527306.7467, 3386590.8261], [38527308.7392, 3386574.9129]]"
63,407119.0,4201020140030000000,和美社区,5333.78,5333.78,,,,,201,838.202489446,5333.86813327,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,2.0,11.7647058824,41.6662916667,1.96082352942,21.2493837623,1.4,0.0,96.1150015363,100.0,63.0,2.1,2.1,0.0,23.8039168856,0.0,0.0,0.0,0.0,0.0,38.542,0.0,13969.3677121,"[[38526566.2595, 3386402.8298], [38526567.7516, 3386401.3216], [38526666.349, 3386302.1621], [38526666.0331, 3386302.1167], [38526664.7819, 3386302.2383], [38526652.6335, 3386296.5257], [38526637.0561, 3386312.2829], [38526606.592, 3386343.1499], [38526514.9553, 3386435.9338], [38526501.0801, 3386449.5593], [38526495.4553, 3386455.7468], [38526369.9545, 3386582.8427], [38526378.6456, 3386591.8824], [38526461.2068, 3386509.0167], [38526566.2595, 3386402.8298]]"
64,407120.0,4201020070070000000,模范路社区,7315.61,7315.61,,,,,201,463.640407488,7315.74534329,初始,必选,08,0801,机关团体用地,0.0,1043.797482,12.0,"JA, JB, JH, JS",1.0,1.0,1.0,0.0,3738.0,28685.6411044,25345.8734494,28524.8138404,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,26455958.8856,5.813948448,2.0,11.7647058824,20.8333333333,4.38332142925,4.75286461866,4.4,23.0769230769,45.7179970238,0.0,64.0,4.1,4.1,7.40740740741,627.781640298,100.0,0.0,0.0,3399.20698265,0.873040384841,30.0002079772,0.327390144315,91.6344260759,"[[38527706.4695, 3386556.2725], [38527701.1566, 3386547.8664], [38527613.2181, 3386459.5842], [38527576.3425, 3386496.96], [38527602.0927, 3386521.21], [38527588.9675, 3386539.2103], [38527586.7802, 3386541.429], [38527587.0925, 3386541.7417], [38527579.0303, 3386552.8668], [38527588.8427, 3386562.5856], [38527605.7805, 3386544.8353], [38527609.4055, 3386548.6478], [38527619.2805, 3386539.1165], [38527618.5931, 3386538.4915], [38527619.2805, 3386537.8038], [38527617.4055, 3386535.8665], [38527621.3431, 3386531.7727], [38527646.2183, 3386554.929], [38527681.9067, 3386589.4291], [38527686.594, 3386592.8043], [38527686.9695, 3386592.1171], [38527688.2817, 3386593.6171], [38527690.5945, 3386589.3043], [38527699.3445, 3386570.3039], [38527699.0317, 3386569.9603], [38527706.4695, 3386556.2725]]"
65,407121.0,4201020070060000000,新三巷社区,7197.34,7197.34,,,,,201,978.450573247,7197.47364035,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8333333333,0.0,162584.298109,2.4,7.69230769231,45.7179970238,0.0,65.0,4.1,4.1,7.40740740741,627.781640298,100.0,0.0,0.0,0.0,0.0,26.7951310541,0.0,13969.3677121,"[[38527353.3404, 3386556.712], [38527334.6527, 3386550.4932], [38527311.7145, 3386469.4301], [38527280.2761, 3386370.5855], [38527280.5886, 3386347.4289], [38527286.4633, 3386335.3349], [38527293.4009, 3386321.3032], [38527305.4009, 3386297.2407], [38527347.0259, 3386223.7395], [38527375.9008, 3386172.8638], [38527386.1766, 3386162.4761], [38527376.5053, 3386149.9177], [38527367.032, 3386166.01], [38527344.5567, 3386206.2109], [38527312.5463, 3386263.384], [38527280.3043, 3386322.6949], [38527277.7165, 3386327.3289], [38527271.0444, 3386322.8968], [38527268.7045, 3386328.0331], [38527267.338, 3386332.7101], [38527265.3377, 3386345.1111], [38527264.0381, 3386361.1109], [38527265.0383, 3386377.8103], [38527267.6378, 3386391.3104], [38527272.3981, 3386407.6275], [38527286.0205, 3386451.7647], [38527297.7387, 3386490.9119], [38527304.2391, 3386519.8116], [38527308.5397, 3386549.6127], [38527310.2393, 3386569.1131], [38527308.7392, 3386574.9129], [38527353.3404, 3386556.712]]"
66,407123.0,4201020140040000000,宝岛社区,2525.41,2525.41,,,,,201,212.558995338,2525.45873016,初始,必选,1005,120803,社会停车场用地,1.0,930.92494,2.3,"JA, JB, JH, JS",0.0,0.0,1.0,976.470275879,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,2.0,11.7647058824,41.6662916667,1.96082352942,21.2493837623,1.4,0.0,96.1150015363,100.0,66.0,2.1,2.1,0.0,23.8039168856,0.0,0.0,0.0,0.0,0.0,38.542,0.0,13969.3677121,"[[38526552.1439, 3386538.8729], [38526533.5811, 3386537.4663], [38526519.2683, 3386552.1853], [38526551.5817, 3386596.0919], [38526565.2069, 3386582.3415], [38526575.1442, 3386571.9979], [38526588.3943, 3386560.1851], [38526600.7073, 3386547.0287], [38526566.7689, 3386539.3725], [38526552.1439, 3386538.8729]]"
67,407126.0,4201020070090000000,香港社区,2708.3,2708.3,,,,,201,217.755621264,2708.34395325,初始,必选,08,0801,机关团体用地,0.0,1043.797482,12.0,"JA, JB, JH, JS",1.0,1.0,1.0,0.0,1252.0,7123.01334653,7123.01334653,0.0,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,7434983.39536,1.63390827599,0.0,0.0,58.3329583333,0.680800561357,85.6828881237,3.4,15.3846153846,45.7179970238,0.0,67.0,5.1,5.1,11.1111111111,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,5.36523074234,0.0,13969.3677121,"[[38527162.6505, 3386536.6191], [38527100.275, 3386563.9635], [38527107.6501, 3386583.1511], [38527106.7127, 3386597.1198], [38527157.9009, 3386599.5258], [38527158.9008, 3386599.3385], [38527162.6505, 3386536.6191]]"
68,407128.0,4201020070060000000,新三巷社区,8210.96,8210.96,,,,,201,715.052882515,8211.1076917,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,779.129394531,0.0,0.0,0.0,0.0,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8333333333,0.0,162584.298109,4.4,23.0769230769,45.7179970238,0.0,68.0,4.1,4.1,7.40740740741,627.781640298,100.0,0.0,0.0,0.0,0.0,30.0002079772,0.0,13969.3677121,"[[38527533.8765, 3386360.5368], [38527516.6533, 3386338.3962], [38527509.2161, 3386351.9903], [38527464.903, 3386409.9286], [38527353.3404, 3386556.712], [38527308.7392, 3386574.9129], [38527306.7467, 3386590.8261], [38527325.0524, 3386594.7917], [38527355.6496, 3386601.4425], [38527364.5221, 3386585.5904], [38527387.7964, 3386549.9222], [38527465.6901, 3386447.0749], [38527527.5177, 3386368.6069], [38527533.8765, 3386360.5368]]"
69,407129.0,4201020070090000000,香港社区,1823.62,1823.62,,,,,201,315.838240035,1823.65363627,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,479.480407715,0.0,0.0,0.0,0.0,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8333333333,0.0,162584.298109,3.4,15.3846153846,45.7179970238,0.0,69.0,5.1,5.1,11.1111111111,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,5.36523074234,0.0,13969.3677121,"[[38527306.7467, 3386590.8261], [38527297.6041, 3386589.9467], [38527270.7685, 3386580.7576], [38527245.4634, 3386564.9056], [38527228.0511, 3386547.4001], [38527197.9943, 3386510.0887], [38527195.6784, 3386511.2893], [38527187.2388, 3386515.6647], [38527196.8357, 3386530.1027], [38527200.1915, 3386535.1514], [38527212.7137, 3386547.9941], [38527229.9013, 3386567.4626], [38527251.9644, 3386582.7755], [38527281.2772, 3386600.5567], [38527287.3399, 3386601.4317], [38527305.3668, 3386601.8467], [38527306.7467, 3386590.8261]]"
